team_oid,teamname,teamcity,user_oid,fio,email,telephone,sex,birthdate,status,role,discipline_json
2324,"Masters D-10 M группа 4 #8",Казань,1229,"Иванов Дмитрий Максимович",masters.m.100103@pulse.test,9000100103,М,1961-07-01,Подтверждён,rower,"{""D-10"": {""sex"": [""M""], ""dist"": [""200, 500, 1000""]}}"
2324,"Masters D-10 M группа 4 #8",Казань,1230,"Кузнецов Владимир Павлович",masters.m.100104@pulse.test,9000100104,М,1963-07-01,Подтверждён,rower,"{""D-10"": {""sex"": [""M""], ""dist"": [""200, 500, 1000""]}}"
2324,"Masters D-10 M группа 4 #8",Казань,1231,"Смирнов Алексей Алексеевич",masters.m.100105@pulse.test,9000100105,М,1960-07-01,Подтверждён,rower,"{""D-10"": {""sex"": [""M""], ""dist"": [""200, 500, 1000""]}}"
2324,"Masters D-10 M группа 4 #8",Казань,1232,"Петров Максим Алексеевич",masters.m.100106@pulse.test,9000100106,М,1959-07-01,Подтверждён,rower,"{""D-10"": {""sex"": [""M""], ""dist"": [""200, 500, 1000""]}}"
2324,"Masters D-10 M группа 4 #8",Казань,1233,"Козлов Андрей Максимович",masters.m.100107@pulse.test,9000100107,М,1961-07-01,Подтверждён,rower,"{""D-10"": {""sex"": [""M""], ""dist"": [""200, 500, 1000""]}}"
2324,"Masters D-10 M группа 4 #8",Казань,1234,"Козлов Павел Алексеевич",masters.m.100108@pulse.test,9000100108,М,1960-07-01,Подтверждён,steerer,"{""D-10"": {""sex"": [""M""], ""dist"": [""200, 500, 1000""]}}"
2325,"Masters D-10 M группа 4 #9",Новосибирск,1249,"Лебедев Дмитрий Алексеевич",masters.m.100123@pulse.test,9000100123,М,1962-07-01,Подтверждён,drummer,"{""D-10"": {""sex"": [""M""], ""dist"": [""200, 500, 1000""]}}"
2325,"Masters D-10 M группа 4 #9",Новосибирск,1250,"Попова Елена Павловна",masters.m.100124@pulse.test,9000100124,Ж,1961-07-01,Подтверждён,reserve,"{""D-10"": {""sex"": [""M""], ""dist"": [""200, 500, 1000""]}}"
2325,"Masters D-10 M группа 4 #9",Новосибирск,1251,"Лебедева Екатерина Андреевна",masters.m.100125@pulse.test,9000100125,Ж,1963-07-01,Подтверждён,reserve,"{""D-10"": {""sex"": [""M""], ""dist"": [""200, 500, 1000""]}}"
2325,"Masters D-10 M группа 4 #9",Новосибирск,1238,"Попова Елена Сергеевна",masters.m.100112@pulse.test,9000100112,Ж,1962-07-01,Подтверждён,rower,"{""D-10"": {""sex"": [""M""], ""dist"": [""200, 500, 1000""]}}"
2325,"Masters D-10 M группа 4 #9",Новосибирск,1239,"Соколов Николай Андреевич",masters.m.100113@pulse.test,9000100113,М,1961-07-01,Подтверждён,rower,"{""D-10"": {""sex"": [""M""], ""dist"": [""200, 500, 1000""]}}"
2325,"Masters D-10 M группа 4 #9",Новосибирск,1240,"Новиков Николай Андреевич",masters.m.100114@pulse.test,9000100114,М,1963-07-01,Подтверждён,rower,"{""D-10"": {""sex"": [""M""], ""dist"": [""200, 500, 1000""]}}"
2325,"Masters D-10 M группа 4 #9",Новосибирск,1241,"Петров Сергей Иванович",masters.m.100115@pulse.test,9000100115,М,1963-07-01,Подтверждён,rower,"{""D-10"": {""sex"": [""M""], ""dist"": [""200, 500, 1000""]}}"
2325,"Masters D-10 M группа 4 #9",Новосибирск,1242,"Сидоров Владимир Андреевич",masters.m.100116@pulse.test,9000100116,М,1962-07-01,Подтверждён,rower,"{""D-10"": {""sex"": [""M""], ""dist"": [""200, 500, 1000""]}}"
2325,"Masters D-10 M группа 4 #9",Новосибирск,1243,"Новиков Сергей Алексеевич",masters.m.100117@pulse.test,9000100117,М,1963-07-01,Подтверждён,rower,"{""D-10"": {""sex"": [""M""], ""dist"": [""200, 500, 1000""]}}"
2325,"Masters D-10 M группа 4 #9",Новосибирск,1244,"Иванов Максим Максимович",masters.m.100118@pulse.test,9000100118,М,1963-07-01,Подтверждён,rower,"{""D-10"": {""sex"": [""M""], ""dist"": [""200, 500, 1000""]}}"
2325,"Masters D-10 M группа 4 #9",Новосибирск,1245,"Сидоров Алексей Сергеевич",masters.m.100119@pulse.test,9000100119,М,1963-07-01,Подтверждён,rower,"{""D-10"": {""sex"": [""M""], ""dist"": [""200, 500, 1000""]}}"
2325,"Masters D-10 M группа 4 #9",Новосибирск,1246,"Козлов Иван Максимович",masters.m.100120@pulse.test,9000100120,М,1959-07-01,Подтверждён,rower,"{""D-10"": {""sex"": [""M""], ""dist"": [""200, 500, 1000""]}}"
2325,"Masters D-10 M группа 4 #9",Новосибирск,1247,"Попов Сергей Сергеевич",masters.m.100121@pulse.test,9000100121,М,1963-07-01,Подтверждён,rower,"{""D-10"": {""sex"": [""M""], ""dist"": [""200, 500, 1000""]}}"
2325,"Masters D-10 M группа 4 #9",Новосибирск,1248,"Лебедев Дмитрий Алексеевич",masters.m.100122@pulse.test,9000100122,М,1962-07-01,Подтверждён,steerer,"{""D-10"": {""sex"": [""M""], ""dist"": [""200, 500, 1000""]}}"
2326,"Masters D-10 M группа 4 #10",Казань,1263,"Козлова Дарья Сергеевна",masters.m.100137@pulse.test,9000100137,Ж,1960-07-01,Подтверждён,drummer,"{""D-10"": {""sex"": [""M""], ""dist"": [""200, 500, 1000""]}}"
2326,"Masters D-10 M группа 4 #10",Казань,1264,"Сидоров Иван Павлович",masters.m.100138@pulse.test,9000100138,М,1961-07-01,Подтверждён,reserve,"{""D-10"": {""sex"": [""M""], ""dist"": [""200, 500, 1000""]}}"
2326,"Masters D-10 M группа 4 #10",Казань,1265,"Лебедев Дмитрий Максимович",masters.m.100139@pulse.test,9000100139,М,1961-07-01,Подтверждён,reserve,"{""D-10"": {""sex"": [""M""], ""dist"": [""200, 500, 1000""]}}"
2326,"Masters D-10 M группа 4 #10",Казань,1252,"Лебедев Иван Иванович",masters.m.100126@pulse.test,9000100126,М,1960-07-01,Подтверждён,rower,"{""D-10"": {""sex"": [""M""], ""dist"": [""200, 500, 1000""]}}"
2326,"Masters D-10 M группа 4 #10",Казань,1253,"Лебедев Павел Максимович",masters.m.100127@pulse.test,9000100127,М,1959-07-01,Подтверждён,rower,"{""D-10"": {""sex"": [""M""], ""dist"": [""200, 500, 1000""]}}"
2326,"Masters D-10 M группа 4 #10",Казань,1254,"Лебедев Максим Андреевич",masters.m.100128@pulse.test,9000100128,М,1960-07-01,Подтверждён,rower,"{""D-10"": {""sex"": [""M""], ""dist"": [""200, 500, 1000""]}}"
2326,"Masters D-10 M группа 4 #10",Казань,1255,"Сидоров Андрей Алексеевич",masters.m.100129@pulse.test,9000100129,М,1962-07-01,Подтверждён,rower,"{""D-10"": {""sex"": [""M""], ""dist"": [""200, 500, 1000""]}}"
2326,"Masters D-10 M группа 4 #10",Казань,1256,"Сидоров Алексей Иванович",masters.m.100130@pulse.test,9000100130,М,1961-07-01,Подтверждён,rower,"{""D-10"": {""sex"": [""M""], ""dist"": [""200, 500, 1000""]}}"
2326,"Masters D-10 M группа 4 #10",Казань,1257,"Козлов Алексей Алексеевич",masters.m.100131@pulse.test,9000100131,М,1960-07-01,Подтверждён,rower,"{""D-10"": {""sex"": [""M""], ""dist"": [""200, 500, 1000""]}}"
2326,"Masters D-10 M группа 4 #10",Казань,1258,"Попов Николай Сергеевич",masters.m.100132@pulse.test,9000100132,М,1962-07-01,Подтверждён,rower,"{""D-10"": {""sex"": [""M""], ""dist"": [""200, 500, 1000""]}}"
2326,"Masters D-10 M группа 4 #10",Казань,1259,"Иванов Сергей Сергеевич",masters.m.100133@pulse.test,9000100133,М,1963-07-01,Подтверждён,rower,"{""D-10"": {""sex"": [""M""], ""dist"": [""200, 500, 1000""]}}"
2326,"Masters D-10 M группа 4 #10",Казань,1260,"Петрова Ксения Сергеевна",masters.m.100134@pulse.test,9000100134,Ж,1961-07-01,Подтверждён,rower,"{""D-10"": {""sex"": [""M""], ""dist"": [""200, 500, 1000""]}}"
2326,"Masters D-10 M группа 4 #10",Казань,1261,"Новиков Егор Андреевич",masters.m.100135@pulse.test,9000100135,М,1959-07-01,Подтверждён,rower,"{""D-10"": {""sex"": [""M""], ""dist"": [""200, 500, 1000""]}}"
2326,"Masters D-10 M группа 4 #10",Казань,1262,"Иванова Ольга Андреевна",masters.m.100136@pulse.test,9000100136,Ж,1963-07-01,Подтверждён,steerer,"{""D-10"": {""sex"": [""M""], ""dist"": [""200, 500, 1000""]}}"
2327,"Masters D-10 M группа 4 #11",Екатеринбург,1782,"Соколов Алексей Алексеевич",masters.m.100151@pulse.test,90001001511,М,1972-07-01,Подтверждён,drummer,"{""D-10"": {""sex"": [""M""], ""dist"": [""200, 500, 1000""]}}"
2327,"Masters D-10 M группа 4 #11",Екатеринбург,1783,"Смирнова Дарья Максимовна",masters.m.100152@pulse.test,90001001521,Ж,1969-07-01,Подтверждён,reserve,"{""D-10"": {""sex"": [""M""], ""dist"": [""200, 500, 1000""]}}"
2327,"Masters D-10 M группа 4 #11",Екатеринбург,1784,"Попов Андрей Павлович",masters.m.100153@pulse.test,90001001531,М,1969-07-01,Подтверждён,reserve,"{""D-10"": {""sex"": [""M""], ""dist"": [""200, 500, 1000""]}}"
2327,"Masters D-10 M группа 4 #11",Екатеринбург,1771,"Попов Иван Максимович",masters.m.100140@pulse.test,90001001401,М,1972-07-01,Подтверждён,rower,"{""D-10"": {""sex"": [""M""], ""dist"": [""200, 500, 1000""]}}"
2327,"Masters D-10 M группа 4 #11",Екатеринбург,1772,"Кузнецов Максим Павлович",masters.m.100141@pulse.test,90001001411,М,1972-07-01,Подтверждён,rower,"{""D-10"": {""sex"": [""M""], ""dist"": [""200, 500, 1000""]}}"
2327,"Masters D-10 M группа 4 #11",Екатеринбург,1773,"Попов Иван Павлович",masters.m.100142@pulse.test,90001001421,М,1972-07-01,Подтверждён,rower,"{""D-10"": {""sex"": [""M""], ""dist"": [""200, 500, 1000""]}}"
2327,"Masters D-10 M группа 4 #11",Екатеринбург,1774,"Новиков Павел Сергеевич",masters.m.100143@pulse.test,90001001431,М,1969-07-01,Подтверждён,rower,"{""D-10"": {""sex"": [""M""], ""dist"": [""200, 500, 1000""]}}"
2327,"Masters D-10 M группа 4 #11",Екатеринбург,1775,"Кузнецов Дмитрий Сергеевич",masters.m.100144@pulse.test,90001001441,М,1971-07-01,Подтверждён,rower,"{""D-10"": {""sex"": [""M""], ""dist"": [""200, 500, 1000""]}}"
2327,"Masters D-10 M группа 4 #11",Екатеринбург,1776,"Сидоров Сергей Иванович",masters.m.100145@pulse.test,90001001451,М,1971-07-01,Подтверждён,rower,"{""D-10"": {""sex"": [""M""], ""dist"": [""200, 500, 1000""]}}"
2327,"Masters D-10 M группа 4 #11",Екатеринбург,1777,"Сидоров Андрей Павлович",masters.m.100146@pulse.test,90001001461,М,1972-07-01,Подтверждён,rower,"{""D-10"": {""sex"": [""M""], ""dist"": [""200, 500, 1000""]}}"
2327,"Masters D-10 M группа 4 #11",Екатеринбург,1778,"Попов Владимир Андреевич",masters.m.100147@pulse.test,90001001471,М,1970-07-01,Подтверждён,rower,"{""D-10"": {""sex"": [""M""], ""dist"": [""200, 500, 1000""]}}"
2327,"Masters D-10 M группа 4 #11",Екатеринбург,1779,"Петров Николай Максимович",masters.m.100148@pulse.test,90001001481,М,1971-07-01,Подтверждён,rower,"{""D-10"": {""sex"": [""M""], ""dist"": [""200, 500, 1000""]}}"
2327,"Masters D-10 M группа 4 #11",Екатеринбург,1780,"Кузнецова Дарья Ивановна",masters.m.100149@pulse.test,90001001491,Ж,1973-07-01,Подтверждён,rower,"{""D-10"": {""sex"": [""M""], ""dist"": [""200, 500, 1000""]}}"
2327,"Masters D-10 M группа 4 #11",Екатеринбург,1781,"Козлов Дмитрий Максимович",masters.m.100150@pulse.test,90001001501,М,1970-07-01,Подтверждён,steerer,"{""D-10"": {""sex"": [""M""], ""dist"": [""200, 500, 1000""]}}"
2328,"Masters D-10 M группа 5 #12",Новосибирск,1936,"Сидорова Ирина Максимовна",masters.m.100165@pulse.test,90001001651,Ж,1962-07-01,Подтверждён,drummer,"{""D-10"": {""sex"": [""M""], ""dist"": [""200, 500, 1000""]}}"
2328,"Masters D-10 M группа 5 #12",Новосибирск,1937,"Петрова Екатерина Андреевна",masters.m.100166@pulse.test,90001001661,Ж,1959-07-01,Подтверждён,reserve,"{""D-10"": {""sex"": [""M""], ""dist"": [""200, 500, 1000""]}}"
2328,"Masters D-10 M группа 5 #12",Новосибирск,1938,"Попов Иван Павлович",masters.m.100167@pulse.test,90001001671,М,1960-07-01,Подтверждён,reserve,"{""D-10"": {""sex"": [""M""], ""dist"": [""200, 500, 1000""]}}"
2328,"Masters D-10 M группа 5 #12",Новосибирск,1925,"Смирнов Николай Сергеевич",masters.m.100154@pulse.test,90001001541,М,1962-07-01,Подтверждён,rower,"{""D-10"": {""sex"": [""M""], ""dist"": [""200, 500, 1000""]}}"
2328,"Masters D-10 M группа 5 #12",Новосибирск,1926,"Попов Андрей Алексеевич",masters.m.100155@pulse.test,90001001551,М,1960-07-01,Подтверждён,rower,"{""D-10"": {""sex"": [""M""], ""dist"": [""200, 500, 1000""]}}"
2328,"Masters D-10 M группа 5 #12",Новосибирск,1927,"Лебедев Сергей Максимович",masters.m.100156@pulse.test,90001001561,М,1960-07-01,Подтверждён,rower,"{""D-10"": {""sex"": [""M""], ""dist"": [""200, 500, 1000""]}}"
2328,"Masters D-10 M группа 5 #12",Новосибирск,1928,"Петров Сергей Иванович",masters.m.100157@pulse.test,90001001571,М,1963-07-01,Подтверждён,rower,"{""D-10"": {""sex"": [""M""], ""dist"": [""200, 500, 1000""]}}"
2328,"Masters D-10 M группа 5 #12",Новосибирск,1929,"Попов Дмитрий Сергеевич",masters.m.100158@pulse.test,90001001581,М,1963-07-01,Подтверждён,rower,"{""D-10"": {""sex"": [""M""], ""dist"": [""200, 500, 1000""]}}"
2328,"Masters D-10 M группа 5 #12",Новосибирск,1930,"Новиков Алексей Павлович",masters.m.100159@pulse.test,90001001591,М,1961-07-01,Подтверждён,rower,"{""D-10"": {""sex"": [""M""], ""dist"": [""200, 500, 1000""]}}"
2328,"Masters D-10 M группа 5 #12",Новосибирск,1931,"Сидоров Николай Сергеевич",masters.m.100160@pulse.test,90001001601,М,1961-07-01,Подтверждён,rower,"{""D-10"": {""sex"": [""M""], ""dist"": [""200, 500, 1000""]}}"
2328,"Masters D-10 M группа 5 #12",Новосибирск,1932,"Лебедев Максим Иванович",masters.m.100161@pulse.test,90001001611,М,1960-07-01,Подтверждён,rower,"{""D-10"": {""sex"": [""M""], ""dist"": [""200, 500, 1000""]}}"
2328,"Masters D-10 M группа 5 #12",Новосибирск,1933,"Лебедев Андрей Иванович",masters.m.100162@pulse.test,90001001621,М,1962-07-01,Подтверждён,rower,"{""D-10"": {""sex"": [""M""], ""dist"": [""200, 500, 1000""]}}"
2328,"Masters D-10 M группа 5 #12",Новосибирск,1934,"Петров Дмитрий Сергеевич",masters.m.100163@pulse.test,90001001631,М,1961-07-01,Подтверждён,rower,"{""D-10"": {""sex"": [""M""], ""dist"": [""200, 500, 1000""]}}"
2328,"Masters D-10 M группа 5 #12",Новосибирск,1935,"Новиков Андрей Максимович",masters.m.100164@pulse.test,90001001641,М,1961-07-01,Подтверждён,steerer,"{""D-10"": {""sex"": [""M""], ""dist"": [""200, 500, 1000""]}}"
2329,"Masters D-10 M группа 5 #13",Новосибирск,1950,"Иванова Наталья Павловна",masters.m.100179@pulse.test,90001001791,Ж,1960-07-01,Подтверждён,drummer,"{""D-10"": {""sex"": [""M""], ""dist"": [""200, 500, 1000""]}}"
2329,"Masters D-10 M группа 5 #13",Новосибирск,1951,"Иванова Екатерина Павловна",masters.m.100180@pulse.test,90001001801,Ж,1961-07-01,Подтверждён,reserve,"{""D-10"": {""sex"": [""M""], ""dist"": [""200, 500, 1000""]}}"
2329,"Masters D-10 M группа 5 #13",Новосибирск,1952,"Сидорова Анна Павловна",masters.m.100181@pulse.test,90001001811,Ж,1959-07-01,Подтверждён,reserve,"{""D-10"": {""sex"": [""M""], ""dist"": [""200, 500, 1000""]}}"
2329,"Masters D-10 M группа 5 #13",Новосибирск,1939,"Иванов Максим Максимович",masters.m.100168@pulse.test,90001001681,М,1963-07-01,Подтверждён,rower,"{""D-10"": {""sex"": [""M""], ""dist"": [""200, 500, 1000""]}}"
2329,"Masters D-10 M группа 5 #13",Новосибирск,1940,"Новиков Дмитрий Максимович",masters.m.100169@pulse.test,90001001691,М,1963-07-01,Подтверждён,rower,"{""D-10"": {""sex"": [""M""], ""dist"": [""200, 500, 1000""]}}"
2329,"Masters D-10 M группа 5 #13",Новосибирск,1941,"Новиков Николай Максимович",masters.m.100170@pulse.test,90001001701,М,1962-07-01,Подтверждён,rower,"{""D-10"": {""sex"": [""M""], ""dist"": [""200, 500, 1000""]}}"
2329,"Masters D-10 M группа 5 #13",Новосибирск,1942,"Смирнов Максим Андреевич",masters.m.100171@pulse.test,90001001711,М,1963-07-01,Подтверждён,rower,"{""D-10"": {""sex"": [""M""], ""dist"": [""200, 500, 1000""]}}"
2329,"Masters D-10 M группа 5 #13",Новосибирск,1943,"Иванов Николай Иванович",masters.m.100172@pulse.test,90001001721,М,1962-07-01,Подтверждён,rower,"{""D-10"": {""sex"": [""M""], ""dist"": [""200, 500, 1000""]}}"
2329,"Masters D-10 M группа 5 #13",Новосибирск,1944,"Кузнецов Сергей Алексеевич",masters.m.100173@pulse.test,90001001731,М,1962-07-01,Подтверждён,rower,"{""D-10"": {""sex"": [""M""], ""dist"": [""200, 500, 1000""]}}"
2329,"Masters D-10 M группа 5 #13",Новосибирск,1945,"Новиков Иван Алексеевич",masters.m.100174@pulse.test,90001001741,М,1961-07-01,Подтверждён,rower,"{""D-10"": {""sex"": [""M""], ""dist"": [""200, 500, 1000""]}}"
2329,"Masters D-10 M группа 5 #13",Новосибирск,1946,"Смирнов Сергей Максимович",masters.m.100175@pulse.test,90001001751,М,1959-07-01,Подтверждён,rower,"{""D-10"": {""sex"": [""M""], ""dist"": [""200, 500, 1000""]}}"
2329,"Masters D-10 M группа 5 #13",Новосибирск,1947,"Козлов Дмитрий Сергеевич",masters.m.100176@pulse.test,90001001761,М,1960-07-01,Подтверждён,rower,"{""D-10"": {""sex"": [""M""], ""dist"": [""200, 500, 1000""]}}"
2329,"Masters D-10 M группа 5 #13",Новосибирск,1948,"Лебедев Сергей Андреевич",masters.m.100177@pulse.test,90001001771,М,1963-07-01,Подтверждён,rower,"{""D-10"": {""sex"": [""M""], ""dist"": [""200, 500, 1000""]}}"
2329,"Masters D-10 M группа 5 #13",Новосибирск,1949,"Новикова Елена Сергеевна",masters.m.100178@pulse.test,90001001781,Ж,1963-07-01,Подтверждён,steerer,"{""D-10"": {""sex"": [""M""], ""dist"": [""200, 500, 1000""]}}"
2330,"Masters D-10 M группа 5 #14",Уфа,1964,"Лебедев Владимир Павлович",masters.m.100193@pulse.test,90001001931,М,1963-07-01,Подтверждён,drummer,"{""D-10"": {""sex"": [""M""], ""dist"": [""200, 500, 1000""]}}"
2330,"Masters D-10 M группа 5 #14",Уфа,1965,"Смирнов Егор Андреевич",masters.m.100194@pulse.test,90001001941,М,1963-07-01,Подтверждён,reserve,"{""D-10"": {""sex"": [""M""], ""dist"": [""200, 500, 1000""]}}"
2330,"Masters D-10 M группа 5 #14",Уфа,1966,"Лебедев Павел Алексеевич",masters.m.100195@pulse.test,90001001951,М,1960-07-01,Подтверждён,reserve,"{""D-10"": {""sex"": [""M""], ""dist"": [""200, 500, 1000""]}}"
2330,"Masters D-10 M группа 5 #14",Уфа,1953,"Иванов Николай Сергеевич",masters.m.100182@pulse.test,90001001821,М,1960-07-01,Подтверждён,rower,"{""D-10"": {""sex"": [""M""], ""dist"": [""200, 500, 1000""]}}"
2330,"Masters D-10 M группа 5 #14",Уфа,1954,"Соколов Дмитрий Павлович",masters.m.100183@pulse.test,90001001831,М,1961-07-01,Подтверждён,rower,"{""D-10"": {""sex"": [""M""], ""dist"": [""200, 500, 1000""]}}"
2330,"Masters D-10 M группа 5 #14",Уфа,1955,"Козлов Максим Иванович",masters.m.100184@pulse.test,90001001841,М,1961-07-01,Подтверждён,rower,"{""D-10"": {""sex"": [""M""], ""dist"": [""200, 500, 1000""]}}"
2330,"Masters D-10 M группа 5 #14",Уфа,1956,"Иванов Павел Андреевич",masters.m.100185@pulse.test,90001001851,М,1959-07-01,Подтверждён,rower,"{""D-10"": {""sex"": [""M""], ""dist"": [""200, 500, 1000""]}}"
2330,"Masters D-10 M группа 5 #14",Уфа,1957,"Соколов Павел Андреевич",masters.m.100186@pulse.test,90001001861,М,1960-07-01,Подтверждён,rower,"{""D-10"": {""sex"": [""M""], ""dist"": [""200, 500, 1000""]}}"
2330,"Masters D-10 M группа 5 #14",Уфа,1958,"Козлов Андрей Павлович",masters.m.100187@pulse.test,90001001871,М,1959-07-01,Подтверждён,rower,"{""D-10"": {""sex"": [""M""], ""dist"": [""200, 500, 1000""]}}"
2330,"Masters D-10 M группа 5 #14",Уфа,1959,"Соколов Егор Сергеевич",masters.m.100188@pulse.test,90001001881,М,1962-07-01,Подтверждён,rower,"{""D-10"": {""sex"": [""M""], ""dist"": [""200, 500, 1000""]}}"
2330,"Masters D-10 M группа 5 #14",Уфа,1960,"Попов Егор Андреевич",masters.m.100189@pulse.test,90001001891,М,1961-07-01,Подтверждён,rower,"{""D-10"": {""sex"": [""M""], ""dist"": [""200, 500, 1000""]}}"
2330,"Masters D-10 M группа 5 #14",Уфа,1961,"Попов Андрей Андреевич",masters.m.100190@pulse.test,90001001901,М,1960-07-01,Подтверждён,rower,"{""D-10"": {""sex"": [""M""], ""dist"": [""200, 500, 1000""]}}"
2330,"Masters D-10 M группа 5 #14",Уфа,1962,"Кузнецов Егор Максимович",masters.m.100191@pulse.test,90001001911,М,1963-07-01,Подтверждён,rower,"{""D-10"": {""sex"": [""M""], ""dist"": [""200, 500, 1000""]}}"
2330,"Masters D-10 M группа 5 #14",Уфа,1963,"Лебедева Анна Павловна",masters.m.100192@pulse.test,90001001921,Ж,1962-07-01,Подтверждён,steerer,"{""D-10"": {""sex"": [""M""], ""dist"": [""200, 500, 1000""]}}"
2331,"Masters D-10 W группа 1 #15",Москва,1333,"Сидорова Ольга Сергеевна",masters.w.100207@pulse.test,9000100207,Ж,1992-07-01,Подтверждён,drummer,"{""D-10"": {""sex"": [""W""], ""dist"": [""200, 500, 1000""]}}"
2331,"Masters D-10 W группа 1 #15",Москва,1334,"Сидоров Егор Андреевич",masters.w.100208@pulse.test,9000100208,М,1989-07-01,Подтверждён,reserve,"{""D-10"": {""sex"": [""W""], ""dist"": [""200, 500, 1000""]}}"
2331,"Masters D-10 W группа 1 #15",Москва,1335,"Петров Егор Иванович",masters.w.100209@pulse.test,9000100209,М,1991-07-01,Подтверждён,reserve,"{""D-10"": {""sex"": [""W""], ""dist"": [""200, 500, 1000""]}}"
2331,"Masters D-10 W группа 1 #15",Москва,1322,"Новикова Екатерина Сергеевна",masters.w.100196@pulse.test,9000100196,Ж,1989-07-01,Подтверждён,rower,"{""D-10"": {""sex"": [""W""], ""dist"": [""200, 500, 1000""]}}"
2331,"Masters D-10 W группа 1 #15",Москва,1323,"Петрова Анна Сергеевна",masters.w.100197@pulse.test,9000100197,Ж,1992-07-01,Подтверждён,rower,"{""D-10"": {""sex"": [""W""], ""dist"": [""200, 500, 1000""]}}"
2331,"Masters D-10 W группа 1 #15",Москва,1324,"Иванова Наталья Сергеевна",masters.w.100198@pulse.test,9000100198,Ж,1993-07-01,Подтверждён,rower,"{""D-10"": {""sex"": [""W""], ""dist"": [""200, 500, 1000""]}}"
2331,"Masters D-10 W группа 1 #15",Москва,1325,"Петрова Ксения Павловна",masters.w.100199@pulse.test,9000100199,Ж,1989-07-01,Подтверждён,rower,"{""D-10"": {""sex"": [""W""], ""dist"": [""200, 500, 1000""]}}"
2331,"Masters D-10 W группа 1 #15",Москва,1326,"Соколова Татьяна Алексеевна",masters.w.100200@pulse.test,9000100200,Ж,1992-07-01,Подтверждён,rower,"{""D-10"": {""sex"": [""W""], ""dist"": [""200, 500, 1000""]}}"
2331,"Masters D-10 W группа 1 #15",Москва,1327,"Соколова Дарья Алексеевна",masters.w.100201@pulse.test,9000100201,Ж,1991-07-01,Подтверждён,rower,"{""D-10"": {""sex"": [""W""], ""dist"": [""200, 500, 1000""]}}"
2331,"Masters D-10 W группа 1 #15",Москва,1328,"Попова Ксения Сергеевна",masters.w.100202@pulse.test,9000100202,Ж,1992-07-01,Подтверждён,rower,"{""D-10"": {""sex"": [""W""], ""dist"": [""200, 500, 1000""]}}"
2331,"Masters D-10 W группа 1 #15",Москва,1329,"Кузнецова Ирина Павловна",masters.w.100203@pulse.test,9000100203,Ж,1991-07-01,Подтверждён,rower,"{""D-10"": {""sex"": [""W""], ""dist"": [""200, 500, 1000""]}}"
2331,"Masters D-10 W группа 1 #15",Москва,1330,"Соколова Татьяна Ивановна",masters.w.100204@pulse.test,9000100204,Ж,1991-07-01,Подтверждён,rower,"{""D-10"": {""sex"": [""W""], ""dist"": [""200, 500, 1000""]}}"
2331,"Masters D-10 W группа 1 #15",Москва,1331,"Попов Николай Андреевич",masters.w.100205@pulse.test,9000100205,М,1991-07-01,Подтверждён,rower,"{""D-10"": {""sex"": [""W""], ""dist"": [""200, 500, 1000""]}}"
2331,"Masters D-10 W группа 1 #15",Москва,1332,"Соколова Екатерина Алексеевна",masters.w.100206@pulse.test,9000100206,Ж,1993-07-01,Подтверждён,steerer,"{""D-10"": {""sex"": [""W""], ""dist"": [""200, 500, 1000""]}}"
2332,"Masters D-10 W группа 1 #16",Краснодар,1347,"Смирнов Владимир Иванович",masters.w.100221@pulse.test,9000100221,М,1990-07-01,Подтверждён,drummer,"{""D-10"": {""sex"": [""W""], ""dist"": [""200, 500, 1000""]}}"
2332,"Masters D-10 W группа 1 #16",Краснодар,1348,"Лебедева Мария Алексеевна",masters.w.100222@pulse.test,9000100222,Ж,1990-07-01,Подтверждён,reserve,"{""D-10"": {""sex"": [""W""], ""dist"": [""200, 500, 1000""]}}"
2332,"Masters D-10 W группа 1 #16",Краснодар,1349,"Иванов Николай Иванович",masters.w.100223@pulse.test,9000100223,М,1993-07-01,Подтверждён,reserve,"{""D-10"": {""sex"": [""W""], ""dist"": [""200, 500, 1000""]}}"
2332,"Masters D-10 W группа 1 #16",Краснодар,1336,"Попова Ксения Максимовна",masters.w.100210@pulse.test,9000100210,Ж,1991-07-01,Подтверждён,rower,"{""D-10"": {""sex"": [""W""], ""dist"": [""200, 500, 1000""]}}"
2332,"Masters D-10 W группа 1 #16",Краснодар,1337,"Соколова Дарья Алексеевна",masters.w.100211@pulse.test,9000100211,Ж,1991-07-01,Подтверждён,rower,"{""D-10"": {""sex"": [""W""], ""dist"": [""200, 500, 1000""]}}"
2332,"Masters D-10 W группа 1 #16",Краснодар,1338,"Соколова Екатерина Сергеевна",masters.w.100212@pulse.test,9000100212,Ж,1992-07-01,Подтверждён,rower,"{""D-10"": {""sex"": [""W""], ""dist"": [""200, 500, 1000""]}}"
2332,"Masters D-10 W группа 1 #16",Краснодар,1339,"Иванова Анна Павловна",masters.w.100213@pulse.test,9000100213,Ж,1991-07-01,Подтверждён,rower,"{""D-10"": {""sex"": [""W""], ""dist"": [""200, 500, 1000""]}}"
2332,"Masters D-10 W группа 1 #16",Краснодар,1340,"Смирнова Ирина Андреевна",masters.w.100214@pulse.test,9000100214,Ж,1990-07-01,Подтверждён,rower,"{""D-10"": {""sex"": [""W""], ""dist"": [""200, 500, 1000""]}}"
